LSOA11CD,average_price,airbnb_density,Price_Change,People per Sq Km,Income Score (rate),hotel_density,tourist_attraction_density,AvPTAI2015
E01000059,71.5,73734177202.54216,33.223684210526315,7950.07201152184,0.176,0.0,0.0,5.43468
E01000060,101.11111111111111,126143542231.568,22.04424103737605,3584.28805237316,0.202,0.0,0.0,4.72838
E01000061,66.375,114648240460.057,,3066.33906633907,0.303,0.0,0.0,7.36381
E01000062,107.35714285714286,512251784142.5774,38.30508474576271,11003.163126977,0.143,0.0,0.0,4.4875
E01000063,73.0,84534449810.9021,25.396825396825395,10126.9315673289,0.181,0.0,0.0,7.42822
E01000064,155.5,147442061434.9993,29.64426877470356,10608.2375478927,0.208,0.0,0.0,4.11487
E01000065,118.66666666666669,133462361640.50618,15.483870967741936,7624.14383561644,0.228,0.0,0.0,5.82993
E01000066,114.6,251101240815.0559,26.631853785900784,9244.58962841976,0.147,0.0,0.0,3.48363
E01000067,125.0,120472495505.5662,10.526315789473683,11968.8311688312,0.132,0.0,0.0,5.81071
E01000068,62.0,112921493213.49203,23.863636363636363,4621.72505151604,0.123,0.0,0.0,16.9529
E01000069,433.0,79002789682.33443,18.712273641851105,9581.04738154613,0.087,0.0,0.0,8.91029
E01000070,167.0,58485471837.71675,38.88888888888889,5681.47013782542,0.11,0.0,0.0,9.08794
E01000071,95.57142857142856,256655253656.10916,17.732558139534884,9830.007390983,0.13,0.0,0.0,8.50495
E01000072,57.5,29535606520.210693,17.966101694915253,4136.87043444829,0.241,0.0,0.0,3.4708
E01000073,68.33333333333333,190910473380.07217,17.46031746031746,6120.87139845397,0.209,0.0,0.0,3.68102
E01000074,40.0,281327445829.43646,25.666666666666664,10036.5408038977,0.234,0.0,0.0,5.22423
E01000075,94.5,59801981809.02242,36.91275167785235,3678.00541167375,0.196,0.0,0.0,9.06998
E01000076,100.66666666666669,243723857896.11267,29.15254237288136,11331.9349764027,0.208,0.0,0.0,5.92267
E01000077,,,26.551724137931032,9125.43153049482,0.251,0.0,0.0,7.48654
E01000078,75.0,89838409520.66635,20.0,10853.2423208191,0.228,0.0,0.0,6.90947
E01000079,43.8,174288506243.09332,25.838926174496645,5746.12403100775,0.227,0.0,0.0,5.87476
E01000080,47.5,66242185125.08083,29.03225806451613,7012.53782965845,0.19,0.0,0.0,5.88791
E01000081,,,18.73990306946688,10134.5532831001,0.162,0.0,0.0,4.9585
E01000082,,47229476428.46885,33.68421052631579,12993.1549471064,0.158,0.0,0.0,4.94285
E01000083,,86073691178.25116,7.578124999999999,10872.7070594775,0.196,0.0,0.0,7.38619
E01000084,29.0,253056208190.12305,20.96,9426.66666666667,0.229,0.0,0.0,13.9159
E01000085,119.0,160149794069.87714,34.385964912280706,12938.7474191328,0.189,0.0,0.0,13.5581
E01000086,58.25,221946592085.1824,23.49914236706689,10499.6431120628,0.218,0.0,0.0,11.3246
E01000087,116.66666666666669,82299109853.64854,,4394.63087248322,0.226,20574777463.412136,0.0,7.1013
E01000088,118.83333333333331,240818748022.75595,28.875110717449072,9403.71024734982,0.147,0.0,0.0,4.09005
E01000089,45.0,255689156143.6233,27.368421052631582,12914.089347079,0.156,0.0,0.0,3.14651
E01000090,243.75,15890148064.269917,34.715025906735754,895.094880057286,0.169,0.0,0.0,3.1872
E01000091,125.83333333333331,186939731070.08505,,8448.41592201462,0.256,0.0,0.0,4.69844
E01000092,75.825,140182201852.51505,14.241330765869996,2289.39806412583,0.215,0.0,0.0,2.50159
E01000093,240.0,52830568859.78908,-15.789473684210526,6089.17631041525,0.26,0.0,0.0,4.76951
E01000094,236.2,205782221792.9577,-2.735562310030395,3858.6595885866,0.167,0.0,0.0,3.08911
E01000095,120.52380952380952,77283951206.5545,11.76470588235294,808.820325096963,0.196,0.0,0.0,3.88439
E01000096,91.8,77361221892.41203,,3084.32934926959,0.259,0.0,0.0,3.51993
E01000097,104.0,212581813495.4295,22.31139646869984,10044.6428571429,0.223,0.0,0.0,14.5706
E01000098,68.0,177688102574.50006,0.473186119873817,10290.763968073,0.239,0.0,0.0,11.0563
E01000099,138.33333333333334,124288123614.55756,11.067193675889328,8022.58064516129,0.174,0.0,0.0,9.59104
E01000100,58.0,36628637941.888695,24.45193929173693,8411.3475177305,0.16,0.0,0.0,4.91511
E01000101,66.66666666666667,143743954328.37747,21.951219512195124,9572.91031116534,0.254,0.0,0.0,8.70126
E01000102,50.0,90976169207.89165,17.258064516129032,6087.8164556962,0.275,0.0,0.0,5.78336
E01000103,79.0,77376514974.29079,28.8135593220339,2454.0139740482,0.18,0.0,0.0,3.04832
E01000104,171.75,142804641764.14133,-9.782608695652174,9150.77202543143,0.222,0.0,0.0,8.24809
E01000105,144.0,310609484318.06647,8.26086956521739,10547.7591670439,0.246,0.0,0.0,8.9166
E01000106,100.83333333333331,419317347639.32935,23.5,9954.42114858705,0.275,0.0,0.0,4.76699
E01000107,103.8,85833996054.10774,37.70992366412214,3315.29850746269,0.151,0.0,0.0,2.67607
E01000108,,,20.3125,7885.17141676993,0.171,0.0,0.0,9.5896
E01000109,81.25,82090853493.81456,40.468227424749166,7631.22835065281,0.12,0.0,0.0,4.30923
E01000110,76.6,245623772964.35623,30.136986301369863,7634.96143958869,0.112,0.0,0.0,5.20468
E01000111,189.0,76764470705.6347,24.40944881889764,6938.63789615644,0.174,0.0,0.0,5.31493
E01000112,137.16666666666666,223324546994.9964,16.363636363636363,7682.88288288288,0.129,0.0,0.0,9.71421
E01000113,146.5,149586412452.00558,18.859649122807017,11916.8291098116,0.152,0.0,0.0,14.5377
E01000114,128.33333333333334,180631577704.66263,14.388489208633093,9730.67915690867,0.119,0.0,0.0,5.97464
E01000115,123.5,110073776547.06313,23.07692307692308,4813.86861313869,0.055,0.0,0.0,7.01025
E01000116,103.4,188336497563.6721,4.065040650406504,7022.83849918434,0.074,0.0,0.0,5.3088
E01000117,85.0,23379220864.70138,9.090909090909092,5407.60869565217,0.071,0.0,0.0,5.74797
E01000118,49.5,54027099176.07762,19.069767441860467,7597.19789842382,0.077,0.0,0.0,5.74361
E01000119,60.7,269200908292.79,15.808823529411764,4418.72169099144,0.078,0.0,0.0,8.40527
E01000120,72.875,253560232806.19843,19.54022988505747,5981.2321501428,0.061,0.0,0.0,7.20748
E01000121,76.25,102242846729.4826,45.71934426229508,3889.92289284765,0.262,0.0,0.0,3.31441
E01000122,278.0,65405230609.48255,13.909774436090224,6094.87505294367,0.071,0.0,0.0,3.91162
E01000123,69.0909090909091,190892071481.79492,21.052631578947366,3375.68746444149,0.075,0.0,0.0,5.58762
E01000124,314.0,88874581739.22464,-2.976190476190476,6970.28928850665,0.166,0.0,0.0,12.9099
E01000125,158.75,254160606074.682,-8.103727714748784,10747.4813129672,0.179,0.0,0.0,12.3823
E01000126,194.8571428571429,439364403440.45465,-14.97093023255814,13822.8004956629,0.243,0.0,0.0,4.62348
E01000127,88.0,157003375284.0666,,7776.66999002991,0.193,0.0,0.0,14.6656
E01000128,105.0,126939129499.57709,,8042.94975688817,0.171,0.0,0.0,14.6214
E01000129,105.8,311286263473.4799,,10867.2875436554,0.214,0.0,0.0,20.5564
E01000130,51.5,305803764162.13275,19.912790697674417,10537.3831775701,0.185,0.0,0.0,9.84947
E01000131,98.9090909090909,368950580777.2325,49.673202614379086,6120.20232073788,0.116,0.0,0.0,8.7169
E01000132,182.5,100707574017.23898,32.47863247863248,10299.674267101,0.187,0.0,0.0,10.0333
E01000133,86.25,290065128105.5457,,10751.9280205656,0.188,0.0,0.0,11.5425
E01000134,68.0,96127823032.01582,5.540897097625329,10934.7553324969,0.184,0.0,0.0,11.0418
E01000135,139.41176470588235,577704140263.5172,32.299270072992705,5291.80526156637,0.076,0.0,0.0,14.616
E01000136,216.22222222222223,163074233037.23468,109.7902097902098,3168.10758885687,0.037,0.0,0.0,11.6318
E01000137,143.25,374452596632.7295,,13754.0716612378,0.235,0.0,0.0,11.4895
E01000138,133.1,1072190145117.3942,76.56565656565657,6080.30592734226,0.178,29783059586.594284,0.0,10.2718
E01000139,215.84615384615384,436754201531.6019,181.97927461139892,4649.57264957265,0.082,21837710076.580097,0.0,10.1868
E01000140,212.7058823529412,1336402117377.263,50.0,14845.9958932238,0.118,0.0,0.0,14.5111
E01000141,157.39285714285714,751348455696.5867,32.6517571884984,6094.4669365722,0.149,41741580872.03259,0.0,17.3824
E01000142,110.28571428571428,617747858936.7902,61.11111111111112,13485.4563691073,0.126,0.0,0.0,12.9837
E01000143,129.41176470588235,990065620085.3286,-4.3478260869565215,8934.09742120344,0.239,0.0,0.0,13.9178
E01000144,123.66666666666669,2568790815955.843,-5.9024807527801535,9076.22412922766,0.102,40137356499.31004,0.0,24.4656
E01000145,106.62162162162164,1469866972936.9165,-9.19047619047619,8382.42394978271,0.088,36746674323.42291,0.0,12.0305
E01000146,135.87719298245614,2603837885325.603,20.76923076923077,10551.7909002904,0.103,36673773032.754974,0.0,30.0335
E01000147,129.33333333333334,643984286956.8301,30.60465116279069,9322.78793870489,0.078,0.0,0.0,4.9307
E01000148,112.61111111111111,805237500717.5219,,13583.9384878257,0.186,0.0,0.0,11.2697
E01000150,173.9,182851836827.1166,4.081632653061225,4818.16225521842,0.106,16622894257.0106,0.0,5.09996
E01000151,34.0,53953608052.51399,,12419.1279887482,0.332,0.0,0.0,4.13997
E01000152,82.45454545454545,682857875846.4558,-17.528089887640448,11043.8074634938,0.265,0.0,0.0,3.94988
E01000153,98.25,371591692895.0042,15.942028985507244,10709.0909090909,0.276,0.0,0.0,5.49369
E01000154,115.83333333333331,1157126434231.558,11.8508655126498,13083.7657524092,0.201,0.0,0.0,9.27649
E01000155,131.40425531914894,1717568710023.996,23.865300146412885,18024.0963855422,0.135,0.0,0.0,12.0205
E01000156,86.23076923076923,820018784116.9391,73.55371900826447,12194.4444444444,0.075,0.0,0.0,8.16457
E01000157,112.5,374157766390.5433,6.283783783783783,13193.0103256553,0.089,0.0,0.0,4.75052
E01000158,125.6,142622230985.3378,105.67786790266511,5517.75147928994,0.13,0.0,0.0,6.74756
E01000159,115.2,108604565414.55844,14.56953642384106,3666.39643291447,0.112,0.0,0.0,4.51445
E01000160,83.5,356855090049.1321,38.372093023255815,7411.57024793388,0.07,0.0,0.0,7.35754
E01000161,78.75,483236178756.3398,6.25,10032.9896907216,0.109,0.0,0.0,9.4314
E01000162,96.5,251856063133.6608,20.600858369098717,8902.90729566648,0.117,0.0,0.0,10.2149
E01000163,88.36363636363636,508838005757.6485,-8.96551724137931,9038.66248693835,0.2,0.0,0.0,3.79625
E01000164,89.375,167869696398.55273,92.0,3294.33272394881,0.172,0.0,0.0,7.30712
E01000165,122.75,285592102240.06903,40.46242774566474,10059.3952483801,0.099,0.0,0.0,8.8973
E01000166,153.0,20539477096.098232,4.511278195488721,4379.22639978361,0.105,0.0,0.0,5.24531
E01000167,43.0,64183785698.97149,14.361702127659576,2166.47283601927,0.199,0.0,0.0,1.79421
E01000168,199.75,147823026250.9879,17.770034843205575,4998.40713603058,0.05,0.0,0.0,6.79275
E01000169,143.0,64837990558.55685,55.08982035928144,6876.31027253669,0.086,0.0,0.0,6.72274
E01000170,50.0,51958264389.12309,31.49171270718232,6317.03204047218,0.147,0.0,0.0,8.01471
E01000171,75.75,115631296041.5911,39.83050847457627,7270.27027027027,0.196,0.0,0.0,11.3282
E01000172,162.0,56451919050.80741,11.16279069767442,3333.94630378816,0.075,0.0,0.0,3.48235
E01000173,64.0,62932501750.763725,28.167641325536064,4840.03281378179,0.081,0.0,0.0,3.15452
E01000174,98.75,246213849534.30905,10.9375,10461.5384615385,0.128,0.0,0.0,9.69772
E01000175,51.66666666666666,61251756974.498,1.366240634640811,2993.21086261981,0.052,0.0,0.0,5.88037
E01000176,128.375,312559211093.6114,-2.215799614643545,7651.34274010014,0.233,0.0,0.0,3.71903
E01000177,109.0,366965733907.0102,-8.273381294964029,10711.3218731476,0.055,0.0,0.0,5.02878
E01000178,85.14285714285714,238666416475.21832,7.109004739336493,4325.74850299401,0.058,0.0,0.0,4.0344
E01000179,112.2,482712318419.553,24.198250728862973,12698.1919332406,0.064,0.0,0.0,3.10387
E01000180,75.66666666666667,272205396055.2966,2.217936354869817,10287.0533099004,0.13,0.0,0.0,8.57823
E01000181,86.0,636337759979.4739,27.069767441860463,12795.2480782669,0.058,0.0,0.0,14.1528
E01000182,206.875,426760824299.941,29.35323383084577,8873.68901048792,0.04,0.0,0.0,14.5049
E01000183,146.66666666666666,101311696802.2146,108.42625899280576,7171.28027681661,0.085,0.0,0.0,2.92704
E01000184,84.11111111111111,112865549608.45572,-2.7777777777777777,2559.7667638484,0.212,0.0,0.0,1.93827
E01000185,93.96551724137932,2072803919352.2024,,12176.3754045307,0.239,0.0,0.0,2.90637
E01000186,97.66666666666669,92494537343.01904,14.084507042253522,6802.66771282856,0.044,0.0,0.0,7.95126
E01000187,612.6666666666666,108404962790.34772,7.054263565891474,8085.30366249421,0.118,0.0,0.0,4.09808
E01000188,48.75,9622018078.590958,-24.07932011331445,494.481374639408,0.032,0.0,0.0,0.980628
E01000189,97.6,329776632070.1715,-6.323185011709602,14053.0536705737,0.149,0.0,0.0,1.91856
E01000190,108.2,220317687512.74548,22.377622377622377,7078.96857373086,0.091,0.0,0.0,4.04547
E01000191,98.125,298623793555.24146,-29.55719557195572,6244.59300039324,0.055,0.0,0.0,10.5428
E01000192,123.0,162806128652.56064,3.987730061349693,7637.32394366197,0.105,0.0,0.0,21.4253
E01000193,108.5,253993335479.36072,-17.906976744186046,6901.31578947368,0.09,0.0,0.0,20.0665
E01000194,139.36363636363637,371717800206.52985,12.554112554112551,6209.38628158845,0.114,0.0,0.0,16.0119
E01000195,,25070652147.55568,47.94520547945205,6357.86802030457,0.177,25070652147.55568,0.0,1.50344
E01000196,130.0,469566026825.7292,0.0,9487.38812042311,0.093,31304401788.381947,0.0,15.3315
E01000197,126.5,193391363814.7284,12.969283276450511,7451.26353790614,0.086,0.0,0.0,9.2003
E01000198,120.84615384615384,349839674834.72034,5.524079320113314,6823.56513817188,0.087,0.0,0.0,3.23133
E01000199,105.14285714285714,207261381188.1393,94.04973357015986,4859.5090209997,0.056,0.0,0.0,4.50414
E01000200,141.25,223978933558.0947,-27.736486486486488,7525.17985611511,0.081,0.0,0.0,6.86817
E01000201,174.75,98028997937.7676,80.61674008810573,4268.29268292683,0.041,0.0,0.0,6.11543
E01000202,97.66666666666669,307122459525.59015,36.2962962962963,8159.29203539823,0.053,0.0,0.0,7.46676
E01000203,172.26666666666668,407447250315.3712,45.27845036319613,6662.29937766132,0.114,25465453144.7107,0.0,5.04058
E01000204,99.0,430833772473.6167,49.87897272952091,6022.11690363349,0.068,0.0,0.0,11.4422
E01000205,141.75,162733992310.2815,-18.75,4526.81388012618,0.053,0.0,0.0,4.21301
E01000206,175.6,40831827376.44943,71.42857142857143,1195.88253103239,0.013,0.0,0.0,2.80062
E01000207,,67108935477.68637,23.49847972972973,4783.73702422145,0.042,0.0,0.0,3.89728
E01000208,55.75,170282975477.85553,-21.21818181818182,4187.76112066847,0.028,0.0,0.0,10.2776
E01000209,326.0,57654098794.83067,24.324324324324326,3757.78719162721,0.048,0.0,0.0,5.37832
E01000210,91.0,122984769924.12804,22.82051282051282,3310.49768285311,0.058,0.0,0.0,3.92139
E01000211,154.68421052631578,695633252276.499,-6.400098526212078,8271.33479212254,0.112,0.0,0.0,8.35726
E01000212,184.46153846153845,335107682539.4651,41.76470588235294,4353.07648073606,0.063,0.0,0.0,7.74902
E01000213,,,44.66546112115732,3315.2813750883,0.028,0.0,0.0,3.38152
E01000214,125.0909090909091,391809208062.1867,-61.25954198473282,5762.14910956837,0.046,0.0,0.0,16.6422
E01000215,195.83333333333331,276723699119.2706,30.73621833482079,10648.9945155393,0.103,0.0,0.0,12.7091
E01000216,141.05,1130238110320.2974,6.122448979591836,10979.4871794872,0.071,0.0,0.0,8.80247
E01000217,216.33333333333331,617663763544.5529,5.754716981132075,8667.2879776328,0.066,0.0,0.0,6.08947
E01000218,155.1,1178587168011.3,46.13778705636743,13988.1344759394,0.104,51242920348.3174,0.0,14.0212
E01000219,149.46153846153845,804030267659.7484,-48.23529411764706,11030.3347280335,0.097,0.0,0.0,18.7051
E01000220,81.83333333333333,1118238178723.259,34.61538461538461,13907.3711676451,0.117,0.0,0.0,13.651
E01000221,157.71428571428572,164606376489.5285,,3123.07327483993,0.28,18289597387.72539,0.0,13.3496
E01000222,117.8181818181818,410931541147.59467,-13.18181818181818,4747.59615384615,0.163,0.0,0.0,6.68951
E01000223,139.8125,281817487106.3266,15.95547309833024,3228.65013774105,0.225,0.0,0.0,8.4522
E01000224,91.71428571428572,521706099986.0025,5.813953488372093,10959.5015576324,0.152,0.0,0.0,9.28636
E01000225,231.72727272727272,274363902851.0514,31.55339805825243,6493.88280746941,0.066,0.0,0.0,5.41549
E01000226,105.66666666666669,261856011494.2637,,10410.4046242775,0.224,0.0,0.0,6.72681
E01000227,116.5,271486117800.8751,24.42396313364055,7638.78029710712,0.082,0.0,0.0,5.5744
E01000228,146.66666666666666,10620952566.412683,-3.333333333333333,525.568181818182,0.079,0.0,0.0,0.813966
E01000229,108.0,54723033489.64903,33.72093023255814,6275.0,0.135,0.0,0.0,2.50364
E01000230,44.333333333333336,85346297200.30254,13.861386138613865,7494.47310243183,0.071,0.0,0.0,5.12524
E01000231,113.0,169965472625.77502,71.32352941176471,5443.83561643836,0.103,0.0,2.7574232846159874,2.99059
E01000232,132.46153846153845,362671705998.01154,30.37037037037037,6645.44235924933,0.114,0.0,0.0,7.25079
E01000233,95.83333333333331,176658274147.65732,7.480314960629922,7196.82659614658,0.069,0.0,0.0,7.01215
E01000234,117.0,363722846556.5552,-8.412483039348711,6825.91386174448,0.067,0.0,0.0,11.8742
E01000235,132.0909090909091,240309442005.7135,23.6,5527.36602052452,0.164,0.0,0.0,12.1799
E01000236,206.5,202952385761.36017,86.48648648648648,9136.87881429817,0.079,0.0,0.0,6.55226
E01000237,126.85,606155294082.5122,4.967032967032967,6881.35593220339,0.055,0.0,0.0,14.3658
E01000238,119.16666666666669,494083754088.8237,-7.142857142857142,9867.48698532892,0.096,0.0,0.0,4.37487
E01000239,136.58333333333334,409005280835.79565,89.65482758620689,4840.51222351572,0.137,0.0,0.0,5.80517
E01000240,314.1333333333333,386407189477.5826,56.596858638743456,3979.12885662432,0.118,0.0,0.0,2.37931
E01000241,163.5,207825486309.14447,93.15673289183223,5266.41153959376,0.071,0.0,0.0,2.21401
E01000242,187.52941176470588,641867508858.5428,-11.594202898550725,6013.02460202605,0.125,0.0,0.0,4.83334
E01000243,134.71428571428572,910925942568.7854,4.545454545454546,11274.5098039216,0.084,0.0,0.0,7.48625
E01000244,123.66666666666669,347595410564.5972,25.44519192718639,7326.77693339294,0.076,0.0,0.0,8.20936
E01000245,105.125,513583896492.8943,214.54545454545456,12181.1154058531,0.168,0.0,0.0,10.4143
E01000246,174.75,35621820085.20346,24.58333333333333,1418.61761426979,0.048,0.0,0.0,2.34873
E01000247,105.4,201171158188.91336,25.66844919786097,6577.56024096385,0.077,28738736884.13048,0.0,4.86619
E01000248,91.0,111869498266.61432,10.85972850678733,6525.11078286558,0.046,0.0,0.0,10.5315
E01000249,110.0,28512841402.74216,-2.255639097744361,1860.00738098167,0.026,0.0,0.0,2.11587
E01000250,87.6,105239250159.09972,70.0795972515137,4803.09544282029,0.107,13154906269.887466,0.0,8.55294
E01000251,111.2,305853536906.7913,-12.987012987012983,9515.91214701927,0.144,0.0,0.0,11.9501
E01000252,180.0,169060152122.5126,51.856763925729446,7211.57939548744,0.099,0.0,0.0,8.40912
E01000253,750.0,2318946367.003337,87.99646954986761,523.078778377401,0.043,0.0,0.0,1.16655
E01000254,138.8,30301318440.91505,7.025846377866764,1064.31752685355,0.04,0.0,0.0,0.536905
E01000255,130.0,64240212089.69504,14.414414414414416,1378.82617242348,0.149,0.0,0.0,1.77553
E01000256,126.6,207899871331.00592,-28.235294117647054,3342.23171382808,0.079,0.0,0.0,3.63009
E01000257,96.85714285714286,240252867074.91302,17.02127659574468,2926.47058823529,0.168,0.0,0.0,7.10116
E01000258,121.0,116520940796.257,-11.280101394169836,2399.44869064027,0.058,0.0,0.0,6.77941
E01000259,136.5,71272987408.75351,13.382899628252789,2169.0031152648,0.095,0.0,0.0,1.74679
E01000260,174.57142857142858,159806778089.09763,19.565217391304348,2755.11454122259,0.11,0.0,0.0,2.56492
E01000261,332.0,12899919754.103815,36.231884057971016,1460.90878717006,0.046,0.0,0.0,2.93094
E01000262,211.07692307692307,59152459921.94641,1.4285714285714286,1487.14699493121,0.094,0.0,0.0,1.96018
E01000263,115.0,58384352212.70758,76.95961995249407,4008.11770674784,0.024,0.0,0.0,5.37449
E01000264,161.71428571428572,202604568881.3135,50.37593984962406,4843.8327157226,0.116,0.0,0.0,10.9522
E01000265,161.25,257969782135.4117,6.666666666666667,10123.339658444,0.126,0.0,0.0,5.79479
E01000266,118.33333333333331,48575678685.24076,22.56267409470752,2260.62587575899,0.045,0.0,0.0,4.41078
E01000267,91.5,83503714209.22127,18.0,5713.77459749553,0.086,0.0,0.0,7.58199
E01000268,113.45454545454544,365567702181.8424,1.643835616438356,9120.79207920792,0.148,0.0,0.0,13.783
E01000269,156.83333333333334,169166004462.47162,18.571428571428573,5290.86892488954,0.067,0.0,0.0,10.0329
E01000270,94.66666666666669,92105662582.89227,56.63265306122449,5960.31746031746,0.087,0.0,0.0,10.4929
E01000271,132.85714285714286,242355402590.10544,-30.74712643678161,4623.02746931619,0.041,22032309326.373222,0.0,9.08156
E01000272,,32639108857.70301,56.38766519823789,3104.10900574835,0.03,0.0,0.0,7.15502
E01000273,88.33333333333333,140314418693.19403,4.468085106382979,5010.62860613422,0.121,0.0,0.0,12.1505
E01000274,81.66666666666667,318133815543.71313,9.565217391304348,7571.10778443114,0.126,0.0,0.0,6.76218
E01000275,144.0,69688462609.01341,-3.571428571428571,5279.3717909997,0.118,0.0,0.0,7.42912
E01000276,181.5,105379292427.07626,11.76470588235294,3085.02340093604,0.027,0.0,0.0,2.91234
