LSOA11CD,hotel_count,area_km2,hotel_density
E01000146,1.0,0.21025984945450274,4.756019765991442
E01000147,0.0,0.2034619269817253,0.0
E01000148,0.0,0.22970460509095622,0.0
E01000150,1.0,0.46371233082398633,2.156509399314583
E01000151,0.0,0.14281996978175768,0.0
E01000152,0.0,0.18054501218588542,0.0
E01000153,0.0,0.16588494884903923,0.0
E01000154,0.0,0.133192918638462,0.0
E01000155,0.0,0.2961313098013127,0.0
E01000156,0.0,0.17855750247821853,0.0
E01000157,0.0,0.1235721555340474,0.0
E01000158,0.0,0.2700641280183666,0.0
E01000159,0.0,0.49649894876042117,0.0
E01000160,0.0,0.30225014589187493,0.0
E01000161,0.0,0.23914143266859214,0.0
E01000162,0.0,0.18353973706689716,0.0
E01000163,0.0,0.1968556314090261,0.0
E01000164,0.0,0.5508124745185968,0.0
E01000165,0.0,0.18884790246331348,0.0
E01000166,0.0,0.37474364715859226,0.0
E01000167,0.0,0.5995909459641656,0.0
E01000168,0.0,0.3124529542553603,0.0
E01000169,0.0,0.23744519351755605,0.0
E01000170,0.0,0.29633278217096,0.0
E01000171,0.0,0.33286478686099025,0.0
E01000172,0.0,0.5455402224179307,0.0
E01000173,0.0,0.3670267347460506,0.0
E01000174,0.0,0.18762216419602568,0.0
E01000175,0.0,0.5028377394344326,0.0
E01000176,0.0,0.22191826796121347,0.0
E01000177,0.0,0.16802517882811493,0.0
E01000178,0.0,0.4197906568105675,0.0
E01000179,0.0,0.14369695234865038,0.0
E01000180,0.0,0.16989924473288565,0.0
E01000181,0.0,0.14535047861198394,0.0
E01000182,0.0,0.21674590237878485,0.0
E01000183,0.0,0.2282441526786828,0.0
E01000184,0.0,0.682759767254753,0.0
E01000185,0.0,0.11898001883701202,0.0
E01000186,0.0,0.24981660319435883,0.0
E01000187,0.0,0.21313453528844264,0.0
E01000188,0.0,3.201227329770571,0.0
E01000189,0.0,0.16349117176007943,0.0
E01000190,0.0,0.24473446094469412,0.0
E01000191,0.0,0.2579362743164689,0.0
E01000192,0.0,0.2838966433921224,0.0
E01000193,0.0,0.3032965764458569,0.0
E01000194,0.0,0.33161387229426464,0.0
E01000195,1.0,0.30714940947154773,3.255744498159725
E01000196,1.0,0.24618158206299573,4.062042300727878
E01000197,0.0,0.27895268032817716,0.0
E01000198,0.0,0.3304453211807281,0.0
E01000199,0.0,0.3346328026346575,0.0
E01000200,0.0,0.27527023692946195,0.0
E01000201,0.0,0.39313173008072194,0.0
E01000202,0.0,0.22585534411127706,0.0
E01000203,1.0,0.302668008112904,3.3039501143013794
E01000204,0.0,0.3219478391564052,0.0
E01000205,0.0,0.3789460631972377,0.0
E01000206,0.0,1.3217957468601063,0.0
E01000207,0.0,0.34462303864007404,0.0
E01000208,0.0,0.407421296924072,0.0
E01000209,0.0,0.40113429790746724,0.0
E01000210,0.0,0.5013929921077347,0.0
E01000211,0.0,0.27703497446070163,0.0
E01000212,0.0,0.3451048142522826,0.0
E01000213,0.0,0.4277966171283529,0.0
E01000214,0.0,0.3345473180858851,0.0
E01000215,0.0,0.22287963360604227,0.0
E01000216,0.0,0.19781747820122975,0.0
E01000217,0.0,0.2121773927932248,0.0
E01000218,1.0,0.15045916116206057,6.646321781117026
E01000219,0.0,0.1917894240420544,0.0
E01000220,0.0,0.15169105410066552,0.0
E01000221,1.0,0.4215882243991611,2.371982759777457
E01000222,0.0,0.41283363873065393,0.0
E01000223,0.0,0.5472665724657848,0.0
E01000224,0.0,0.16259863626689708,0.0
E01000225,0.0,0.30905652885513524,0.0
E01000226,0.0,0.17652639662452932,0.0
E01000227,0.0,0.2553741588327528,0.0
E01000228,0.0,2.8999156908025667,0.0
E01000229,0.0,0.2814658236147325,0.0
E01000230,0.0,0.27073122021026486,0.0
E01000231,0.0,0.36249482853542514,0.0
E01000232,0.0,0.2973262055817077,0.0
E01000233,0.0,0.26163277372955557,0.0
E01000234,0.0,0.27532155035676714,0.0
E01000235,0.0,0.35264591786200045,0.0
E01000236,0.0,0.2278994716056968,0.0
E01000237,0.0,0.33064377093778863,0.0
E01000238,0.0,0.21841234266667162,0.0
E01000239,0.0,0.43341674638786565,0.0
E01000240,0.0,0.4387618363166534,0.0
E01000241,0.0,0.3337551450445187,0.0
E01000242,0.0,0.2761799469210326,0.0
E01000243,0.0,0.18614948171873857,0.0
E01000244,0.0,0.22173854735059687,0.0
E01000245,0.0,0.18010526269293742,0.0
E01000246,0.0,1.0803080907726499,0.0
E01000247,1.0,0.2678226276204499,3.733814461028923
E01000248,0.0,0.2752056211956603,0.0
E01000249,0.0,0.8097714971019345,0.0
E01000250,1.0,0.5850894747560399,1.7091402992968932
E01000251,0.0,0.22650846581619555,0.0
E01000252,0.0,0.22766213756485434,0.0
E01000253,0.0,3.319344006226838,0.0
E01000254,0.0,1.5237603812717386,0.0
E01000255,0.0,1.07924151581886,0.0
E01000256,0.0,0.5558636464422845,0.0
E01000257,0.0,0.6734601642085072,0.0
E01000258,0.0,0.7933227178385455,0.0
E01000259,0.0,1.297351547376175,0.0
E01000260,0.0,0.8196596679593452,0.0
E01000261,0.0,1.1941073358184635,0.0
E01000262,0.0,2.2138919942968425,0.0
E01000263,0.0,0.39576455958309087,0.0
E01000264,0.0,0.38017849472621834,0.0
E01000265,0.0,0.20899911220346248,0.0
E01000266,0.0,0.6342592306367503,0.0
E01000267,0.0,0.27660762306365066,0.0
E01000268,0.0,0.2526984143794767,0.0
E01000269,0.0,0.27306186896116436,0.0
E01000270,0.0,0.25075122819176904,0.0
E01000271,1.0,0.3494699262153846,2.8614765534464963
E01000272,0.0,0.4718570848590527,0.0
E01000273,0.0,0.32929705904529,0.0
E01000274,0.0,0.2662954609540636,0.0
E01000275,0.0,0.33159636017308547,0.0
E01000276,0.0,0.511676256810238,0.0
E01000277,0.0,0.18437233502002487,0.0
E01000278,0.0,0.27418518012669,0.0
E01000279,0.0,5.0270749237232195,0.0
E01000280,0.0,1.0158176069133682,0.0
E01000281,0.0,0.26747482717907267,0.0
E01000282,0.0,0.5277956942590328,0.0
E01000283,0.0,0.3322297037700635,0.0
E01000284,0.0,0.27917303505468866,0.0
E01000285,0.0,0.20597552963182464,0.0
E01000286,0.0,0.26762599542128224,0.0
E01000287,0.0,0.27684396116702775,0.0
E01000288,0.0,0.3351970503580855,0.0
E01000289,0.0,0.287606099878187,0.0
E01000290,0.0,2.0476265853419156,0.0
E01000291,0.0,0.24361668735454714,0.0
E01000292,0.0,0.28646002041399543,0.0
E01000293,0.0,0.27441520875417674,0.0
E01000294,0.0,0.3272575376761883,0.0
E01000295,0.0,0.20368735208902894,0.0
E01000296,0.0,0.22263090836093644,0.0
E01000297,0.0,0.23161356032502792,0.0
E01000298,0.0,0.26781739068446797,0.0
E01000299,0.0,0.1659467135477818,0.0
E01000300,0.0,0.1700338055373617,0.0
E01000301,0.0,0.2888184559717775,0.0
E01000302,0.0,0.21775250306806068,0.0
E01000303,0.0,0.2122780419598713,0.0
E01000304,0.0,0.1769551206328857,0.0
E01000305,1.0,0.6891887465952076,1.4509813239700884
E01000306,0.0,0.14490800222672479,0.0
E01000307,0.0,0.49912355379525974,0.0
E01000308,0.0,0.5274151253327765,0.0
E01000309,0.0,0.28809077761239643,0.0
E01000310,0.0,0.31016285153044365,0.0
E01000311,0.0,0.33891743710044214,0.0
E01000312,0.0,0.1470394251825695,0.0
E01000313,0.0,0.21720584194684342,0.0
E01000314,0.0,0.24636556454975111,0.0
E01000315,0.0,0.5072591503243412,0.0
E01000316,1.0,0.4055190691537335,2.4659752797491676
E01000317,0.0,0.17068303449452177,0.0
E01000318,0.0,0.2716399435875314,0.0
E01000319,0.0,0.15927168838141711,0.0
E01000320,0.0,0.23740517534127636,0.0
E01000321,0.0,0.17683063352604195,0.0
E01000322,0.0,0.20012168883200226,0.0
E01000323,0.0,0.21394302047812033,0.0
E01000324,0.0,0.27274369221835,0.0
E01000325,0.0,0.3914890433806263,0.0
E01000326,0.0,0.2718258619097156,0.0
E01000327,0.0,0.3865200011561243,0.0
E01000328,0.0,0.5522942757475732,0.0
E01000329,0.0,0.4811079871485214,0.0
E01000330,0.0,0.2559012356732967,0.0
E01000331,0.0,0.5332003742290236,0.0
E01000332,0.0,0.2788817270191429,0.0
E01000333,0.0,0.2894050590285816,0.0
E01000334,0.0,0.2688484875250505,0.0
E01000335,1.0,1.3977987954906606,0.7154105463719307
E01000336,0.0,0.1811218677065865,0.0
E01000337,0.0,0.2750982317476104,0.0
E01000338,0.0,0.17166461015680845,0.0
E01000339,0.0,0.25914544171935644,0.0
E01000340,0.0,0.2300255043223847,0.0
E01000341,0.0,0.23821609028854224,0.0
E01000342,0.0,0.22308758841877127,0.0
E01000343,0.0,0.3082939118326219,0.0
E01000344,0.0,0.2243583582195448,0.0
E01000345,0.0,0.2099792842194262,0.0
E01000346,0.0,0.35121539117807055,0.0
E01000347,0.0,0.1965302387281458,0.0
E01000348,0.0,0.2946573734140874,0.0
E01000349,0.0,0.32991185858049404,0.0
E01000350,0.0,0.2641372468209306,0.0
E01000351,0.0,0.31103950721727336,0.0
E01000352,0.0,0.3455916230246051,0.0
E01000353,0.0,0.3349726938772773,0.0
E01000354,0.0,0.20510287438541336,0.0
E01000355,0.0,0.42109237236320896,0.0
E01000356,0.0,0.3125147716633129,0.0
E01000357,0.0,0.19891530902830354,0.0
E01000358,0.0,0.2942507680302574,0.0
E01000359,0.0,0.2068243433598064,0.0
E01000360,0.0,0.44405393758374656,0.0
E01000361,0.0,0.2834119224055528,0.0
E01000362,1.0,0.3973676539992971,2.5165611491914963
E01000363,0.0,0.4206105004373474,0.0
E01000364,0.0,0.43052570275741137,0.0
E01000365,0.0,0.34130427147709974,0.0
E01000366,0.0,0.23265915033368922,0.0
E01000367,0.0,0.26230500413992164,0.0
E01000368,0.0,0.2418014522278844,0.0
E01000369,0.0,0.26713479071383606,0.0
E01000370,0.0,0.3266883972685555,0.0
E01000371,0.0,0.2279340766858473,0.0
E01000372,0.0,0.22685482512759797,0.0
E01000373,0.0,0.08972479590615791,0.0
E01000374,0.0,0.741931190423642,0.0
E01000375,0.0,0.42530686696886244,0.0
E01000376,0.0,0.5463720853913144,0.0
E01000377,0.0,0.4300818399512828,0.0
E01000378,0.0,1.257843143570494,0.0
E01000379,0.0,0.33017167153555405,0.0
E01000380,0.0,0.22258028387395956,0.0
E01000381,0.0,2.0547599175862232,0.0
E01000382,0.0,0.5816990325732168,0.0
E01000383,0.0,2.7967924025740616,0.0
E01000384,0.0,0.3031942815400459,0.0
E01000385,0.0,0.5892310132109827,0.0
E01000386,0.0,0.5513391629380661,0.0
E01000387,0.0,0.30946377229364364,0.0
E01000388,0.0,0.5305680114222815,0.0
E01000389,0.0,0.44503995767216914,0.0
E01000390,0.0,0.538643430523612,0.0
E01000391,0.0,0.4680902133555069,0.0
E01000392,0.0,0.2207192745995104,0.0
E01000393,0.0,0.27864404868646603,0.0
E01000394,0.0,0.23868418355833676,0.0
E01000395,0.0,0.317257293737694,0.0
E01000396,0.0,0.21547486447202543,0.0
E01000398,0.0,0.23302081271863317,0.0
E01000399,0.0,0.2946466653492969,0.0
E01000400,0.0,0.28163555394912543,0.0
E01000401,0.0,0.26791886244158286,0.0
E01000402,0.0,0.31585832817312687,0.0
E01000403,0.0,0.6249249179674393,0.0
E01000404,0.0,0.16928248538876628,0.0
E01000405,0.0,0.39501839548177126,0.0
E01000406,0.0,0.4235083226072707,0.0
E01000407,0.0,0.43626448361560366,0.0
E01000408,0.0,1.0842676757756142,0.0
E01000409,0.0,0.2260384031369202,0.0
E01000410,0.0,0.2784767422450153,0.0
E01000411,0.0,0.18955558367311928,0.0
E01000412,0.0,0.24201955729476834,0.0
E01000413,0.0,0.205579847473228,0.0
E01000414,0.0,0.2924383616809324,0.0
E01000415,0.0,0.22702526827337838,0.0
E01000416,0.0,0.17651891902570147,0.0
E01000417,0.0,0.7372639712304939,0.0
E01000418,0.0,0.5174217206958648,0.0
E01000419,0.0,0.267797647016591,0.0
E01000420,0.0,0.2733898255819377,0.0
E01000421,0.0,0.28399633937142216,0.0
E01000422,0.0,0.10534506567890001,0.0
E01000423,0.0,0.29022675404489473,0.0
E01000424,0.0,0.3878983415112965,0.0
E01000425,0.0,0.3587811656842094,0.0
E01000426,0.0,0.2591201323680015,0.0
E01000427,0.0,0.40726285824293984,0.0
E01000428,0.0,0.8841998538689297,0.0
E01000429,0.0,0.3116609631373122,0.0
E01000430,0.0,1.507468848906936,0.0
E01000431,0.0,0.14716140547817763,0.0
E01000432,0.0,0.45727411593169537,0.0
E01000433,0.0,0.31249245422912336,0.0
E01000434,0.0,1.555228504591986,0.0
E01000435,0.0,0.17310623580993148,0.0
E01000436,0.0,0.2771389142751267,0.0
E01000437,0.0,0.2665765126174186,0.0
E01000438,0.0,0.18622194847359172,0.0
E01000439,0.0,0.2485728573204539,0.0
E01000440,0.0,0.240171574197228,0.0
E01000441,0.0,0.23826572241051838,0.0
E01000442,0.0,0.308784543712989,0.0
E01000443,0.0,0.27258897078817856,0.0
E01000444,0.0,1.3841857815705472,0.0
E01000445,0.0,0.5914382722564662,0.0
E01000446,0.0,0.2756641230890804,0.0
E01000447,1.0,0.9892530032986917,1.0108637493800596
E01000448,0.0,0.46036530339792364,0.0
E01000449,0.0,0.45481658721809415,0.0
E01000450,0.0,0.22899149094664098,0.0
E01000451,0.0,0.20786364397052806,0.0
E01000452,0.0,0.16131736335507904,0.0
E01000453,0.0,0.2092281359142753,0.0
E01000454,0.0,0.2035342777988546,0.0
E01000455,0.0,0.26222059421860033,0.0
E01000456,0.0,0.16895797363587545,0.0
E01000457,0.0,0.2996509531469168,0.0
E01000458,0.0,0.33441435366707356,0.0
E01000459,0.0,0.31646492250340724,0.0
E01000460,0.0,0.509271856532271,0.0
E01000461,0.0,0.5482907835823514,0.0
E01000462,1.0,0.462829620969046,2.1606222996407567
E01000463,0.0,0.2352640742606894,0.0
E01000464,0.0,0.14582164881814957,0.0
E01000465,0.0,0.2654028646505972,0.0
E01000466,0.0,2.3635816118078896,0.0
E01000467,0.0,0.1747677841661375,0.0
E01000468,0.0,0.29059797030507256,0.0
E01000469,0.0,0.3799782158118326,0.0
E01000470,0.0,0.35658221043206906,0.0
E01000471,0.0,0.13940245937525136,0.0
E01000472,0.0,0.4296022588903821,0.0
E01000473,0.0,0.17363734813767948,0.0
E01000474,0.0,0.19627712805053982,0.0
E01000475,0.0,0.31280695127744607,0.0
E01000476,0.0,0.22779645332722898,0.0
E01000477,0.0,0.3792191180163658,0.0
E01000478,0.0,0.19219853554341748,0.0
E01000479,0.0,0.31020985038168425,0.0
E01000480,0.0,0.29630053161031783,0.0
E01000481,0.0,0.2579023354530157,0.0
E01000482,0.0,0.3437576665962238,0.0
E01000483,0.0,0.2237242659264431,0.0
E01000484,0.0,0.30474708772443876,0.0
E01000485,0.0,0.17596767289928242,0.0
E01000486,0.0,0.746736929900144,0.0
E01000487,0.0,0.3070415799464556,0.0
E01000488,0.0,0.16128776678877751,0.0
E01000489,0.0,0.3197133807383864,0.0
E01000490,0.0,0.1326177273043378,0.0
E01000491,0.0,0.36617124440680904,0.0
E01000492,0.0,0.16130278398963752,0.0
E01000493,0.0,0.18366791467906307,0.0
E01000494,0.0,0.22056377000629884,0.0
E01000495,0.0,0.17515112532389393,0.0
E01000497,0.0,0.30496509099815944,0.0
E01000498,0.0,0.2871984310808159,0.0
E01000499,0.0,0.5237230010662342,0.0
E01000501,0.0,0.15823499006720607,0.0
E01000502,0.0,0.37225640308989355,0.0
E01000503,0.0,0.40359664514354865,0.0
E01000504,0.0,0.14777378357993926,0.0
E01000505,0.0,0.15655576707601396,0.0
E01000506,0.0,0.29737590289673455,0.0
E01000507,0.0,0.23814179743736097,0.0
E01000508,0.0,0.23026717174555636,0.0
E01000509,0.0,0.12881569494202152,0.0
E01000510,0.0,0.1791130421164953,0.0
E01000511,0.0,0.16520222603585863,0.0
E01000512,0.0,0.15323387558628618,0.0
E01000513,0.0,0.1683406349118282,0.0
E01000514,0.0,0.157972466195048,0.0
E01000515,0.0,0.37998836388545976,0.0
E01000516,0.0,0.2476907083356461,0.0
E01000517,0.0,0.2285519735604803,0.0
E01000518,0.0,0.5061510117273685,0.0
E01000519,0.0,0.7323804329983622,0.0
E01000520,0.0,0.2425029925913334,0.0
E01000521,2.0,0.14387506398594446,13.900949508494296
E01000522,0.0,0.14529508153038337,0.0
E01000523,0.0,0.13746314533810608,0.0
E01000524,0.0,0.1551480215377775,0.0
E01000525,0.0,0.15978541895492435,0.0
E01000526,0.0,0.1395881735924532,0.0
E01000527,0.0,0.12769791849340192,0.0
E01000528,0.0,0.10755211026341907,0.0
E01000530,0.0,0.177358010463999,0.0
E01000531,0.0,0.10682849153235043,0.0
E01000532,0.0,0.10347569305634208,0.0
E01000533,0.0,0.18477731479335396,0.0
E01000534,0.0,0.15352912133498853,0.0
E01000535,1.0,0.1902661682602827,5.255795127129525
E01000536,0.0,0.3359218880960982,0.0
E01000538,0.0,0.39663912377505856,0.0
E01000539,0.0,0.2820268941357076,0.0
E01000540,0.0,0.3779773589436694,0.0
E01000541,0.0,0.24106657119003064,0.0
E01000543,1.0,0.1955746001334926,5.113138410189431
E01000544,0.0,0.07264647715563698,0.0
E01000545,0.0,0.11514948800500935,0.0
E01000546,0.0,0.09539410929390842,0.0
E01000547,0.0,0.07654001275335273,0.0
E01000548,0.0,0.10724347581961993,0.0
E01000549,0.0,0.11193094611444789,0.0
E01000550,1.0,0.1433910625335038,6.973935350861541
E01000551,0.0,0.13621075435565425,0.0
E01000552,0.0,0.08781229373093108,0.0
E01000553,0.0,0.14359374488405402,0.0
E01000554,0.0,0.21417864728077896,0.0
E01000555,0.0,0.20537094094036024,0.0
E01000556,0.0,0.09721345292984235,0.0
E01000557,0.0,0.11650343755597747,0.0
E01000558,2.0,0.17330091976255446,11.540619650145358
E01000559,0.0,0.11248691684633272,0.0
E01000560,0.0,0.21039662281074226,0.0
E01000561,0.0,0.11477188396598342,0.0
E01000562,0.0,0.3085479518961488,0.0
E01000563,0.0,0.38148602922197655,0.0
E01000564,0.0,0.20739849901433247,0.0
E01000565,0.0,0.18759543783291321,0.0
E01000566,0.0,0.20925418712104213,0.0
E01000567,0.0,0.20300623125906683,0.0
E01000568,0.0,0.8024636106510709,0.0
E01000569,0.0,0.3726555828841801,0.0
E01000570,0.0,0.13184429616006357,0.0
E01000571,0.0,0.35217287766831157,0.0
E01000572,0.0,0.21665911899308385,0.0
E01000573,0.0,0.2341601324921343,0.0
E01000574,0.0,0.21928957817284558,0.0
E01000575,0.0,0.2737420265923529,0.0
E01000576,0.0,0.2920253824649024,0.0
E01000577,0.0,0.3437260161468177,0.0
E01000578,1.0,0.33315018009593744,3.001649285352418
E01000579,0.0,0.1128566802239815,0.0
E01000580,1.0,0.44634406549998484,2.240424097226031
E01000581,0.0,0.16429225480381346,0.0
E01000582,0.0,0.19368651467228426,0.0
E01000583,0.0,0.19907855404937547,0.0
E01000584,0.0,0.12413786189037135,0.0
E01000585,0.0,0.09927175757439291,0.0
E01000586,0.0,0.15279987903156633,0.0
E01000587,0.0,0.19693037165019328,0.0
E01000588,0.0,0.3475924981266311,0.0
E01000589,0.0,0.29217798609202095,0.0
E01000590,0.0,0.26819665720101393,0.0
E01000591,0.0,0.3198650976964007,0.0
E01000592,0.0,0.19981560332997483,0.0
E01000593,0.0,0.1804882288686882,0.0
E01000594,0.0,0.23957155936443608,0.0
E01000595,0.0,0.18993426576563527,0.0
E01000596,0.0,0.1970428230694709,0.0
E01000599,1.0,0.08949885199801355,11.173327676004105
E01000600,0.0,2.0262186998893097,0.0
E01000601,0.0,0.6997006754242963,0.0
E01000602,0.0,0.13041329783045472,0.0
E01000603,0.0,0.12044845499735773,0.0
E01000604,0.0,0.16775118500906339,0.0
E01000605,0.0,0.17514510321962604,0.0
E01000606,0.0,0.23360409944816143,0.0
E01000607,0.0,0.1995856400773274,0.0
E01000608,0.0,0.5641076636414026,0.0
E01000609,0.0,0.24888970655509948,0.0
E01000610,0.0,0.2871150144605193,0.0
E01000611,0.0,0.12084511319795874,0.0
E01000612,0.0,0.258996927958807,0.0
E01000613,0.0,0.21997370204934844,0.0
E01000615,1.0,0.6674996352419541,1.4981281594820972
E01000616,1.0,0.1704232433033745,5.867744215029848
E01000617,0.0,0.27356198056671976,0.0
E01000618,0.0,0.17996076408847822,0.0
E01000619,0.0,0.210177259375077,0.0
E01000620,0.0,0.440296352674131,0.0
E01000621,0.0,0.21548918969702657,0.0
E01000622,0.0,0.6287186278796176,0.0
E01000623,0.0,0.19211356224452505,0.0
E01000624,0.0,0.2638024998085283,0.0
E01000625,0.0,0.2690962520291783,0.0
E01000626,1.0,0.20281981194844645,4.930484800243203
E01000627,0.0,0.2253269849616629,0.0
E01000628,0.0,0.350247202398529,0.0
E01000629,0.0,0.17912050276420305,0.0
E01000630,2.0,0.2855934834523227,7.002960907313146
E01000631,0.0,0.25322321905464323,0.0
E01000632,0.0,0.2851375289868115,0.0
E01000633,0.0,0.16654872434693593,0.0
E01000634,0.0,0.16785937247617835,0.0
E01000635,2.0,0.2309974237493577,8.658105218394502
E01000636,0.0,0.21382309857549253,0.0
E01000637,0.0,0.07103250032143521,0.0
E01000638,0.0,0.2888288866757317,0.0
E01000639,0.0,0.0968097524171227,0.0
