LSOA11CD,average_price,airbnb_count,airbnb_density
E01001121,58.0,1.0,0.45407527822410626
E01001122,99.25,9.0,7.285179954946551
E01001123,87.0,8.0,10.755550614886616
E01001124,54.0,2.0,3.3362229910912555
E01001125,90.0,2.0,5.164963366524935
E01001126,0.0,0.0,0.0
E01001127,0.0,0.0,0.0
E01001128,0.0,0.0,0.0
E01001129,106.33333333333333,3.0,10.383882821122706
E01001130,29.0,2.0,14.47962698750963
E01001131,269.0,3.0,18.560130153468346
E01001132,0.0,0.0,0.0
E01001133,73.33333333333333,3.0,7.499170127834357
E01001134,32.0,1.0,2.6915787334146923
E01001135,49.666666666666664,3.0,6.606544132202005
E01001136,85.81818181818181,16.0,57.492316059521045
E01001137,113.58333333333333,19.0,53.19157193760151
E01001138,117.18181818181819,14.0,53.71734946965285
E01001139,67.5,9.0,49.24466501425984
E01001140,95.57142857142857,8.0,22.61268162835087
E01001141,104.2,9.0,58.67318800157385
E01001142,86.5,9.0,28.690695607838542
E01001143,147.0,6.0,27.115442875415432
E01001144,77.0,11.0,91.19322708705205
E01001145,114.6,8.0,57.04907415394289
E01001146,53.6,5.0,37.77364852040029
E01001147,85.77777777777777,12.0,59.87868736616667
E01001148,57.77777777777778,9.0,63.33875062653292
E01001149,47.666666666666664,6.0,42.59235302296919
E01001150,62.666666666666664,11.0,40.16202815366025
E01001151,107.38461538461539,16.0,96.54469659559449
E01001152,43.529411764705884,17.0,98.02687970674084
E01001153,68.5,8.0,57.02685999169576
E01001154,140.77777777777777,9.0,50.538327923197045
E01001155,51.72727272727273,13.0,95.53629289396228
E01001156,114.85714285714286,11.0,39.441320415563325
E01001157,127.125,9.0,26.772633014943754
E01001158,150.75,5.0,24.131503689671753
E01001159,109.1,13.0,32.335115632587176
E01001160,54.75,11.0,34.51994916360461
E01001161,138.33333333333334,4.0,13.54250450063007
E01001162,160.75,9.0,28.656292085443024
E01001163,54.666666666666664,11.0,39.298533776038845
E01001164,68.58333333333333,32.0,170.63391506421914
E01001165,72.42857142857143,10.0,53.72503702173787
E01001166,54.666666666666664,5.0,29.264584257822357
E01001167,66.4,7.0,12.28968656054272
E01001168,107.66666666666667,12.0,53.523421564640124
E01001169,88.5,3.0,13.158299223810765
E01001170,130.66666666666666,11.0,43.32008195842158
E01001171,202.66666666666666,3.0,10.115229315205523
E01001172,76.75,12.0,17.24024739085336
E01001173,154.88888888888889,19.0,18.56889781710241
E01001174,72.0,4.0,17.239651027394494
E01001175,79.14285714285714,10.0,67.27523692616208
E01001176,125.0,2.0,7.90675636248191
E01001177,40.0,2.0,6.84932956003738
E01001178,49.666666666666664,5.0,27.468706319981884
E01001179,78.0,4.0,35.83424437052118
E01001180,56.75,7.0,45.60715364762905
E01001181,156.33333333333334,3.0,20.865900204279594
E01001182,61.0,4.0,31.135335707773805
E01001183,87.5,5.0,36.57443294393377
E01001184,144.4,7.0,37.60626080347676
E01001185,156.25,5.0,25.202530937063948
E01001186,90.875,9.0,50.3163411224035
E01001187,137.14285714285714,7.0,42.92617780404881
E01001188,130.22222222222223,13.0,68.92584691224116
E01001189,74.25,5.0,42.270406692421076
E01001190,76.375,10.0,39.91151128729207
E01001191,92.36363636363636,14.0,88.28914752522707
E01001192,67.75,18.0,96.18590518502825
E01001193,82.0,7.0,38.5854443532514
E01001194,115.54545454545455,13.0,23.935626169268076
E01001195,166.2941176470588,23.0,55.71895901344968
E01001196,155.9,34.0,147.40380235537916
E01001197,99.86666666666666,42.0,103.90668703002423
E01001198,179.2,20.0,184.50962065076342
E01001199,103.6,27.0,258.0180447494851
E01001200,148.6,22.0,162.73886787590655
E01001201,152.0,16.0,128.4385155557503
E01001202,97.41666666666667,17.0,105.14245012752957
E01001203,104.45762711864407,68.0,747.9877510912306
E01001204,306.0,7.0,41.53204494707145
E01001205,82.375,14.0,56.584170802077246
E01001206,41.0,4.0,25.981835415884007
E01001207,185.14285714285714,15.0,94.37041668304984
E01001208,110.91666666666667,14.0,26.24644881703217
E01001209,156.0,10.0,36.327638238249314
E01001210,84.6,6.0,26.186891082688486
E01001211,96.0,9.0,49.43466102549608
E01001212,90.0,8.0,27.99356296448225
E01001213,0.0,0.0,0.0
E01001214,31.0,1.0,4.277289845150888
E01001215,216.25,6.0,34.48316949318284
E01001216,80.0,1.0,6.975301927373282
E01001217,47.0,2.0,10.717242016227742
E01001218,61.5,5.0,18.15357976218223
E01001219,62.0,1.0,6.081879452709518
E01001220,44.0,3.0,3.1962003731409876
E01001221,142.63888888888889,53.0,173.43471771312068
E01001222,131.05263157894737,29.0,154.49863932311732
E01001223,121.25,11.0,48.97458718607448
E01001224,235.0,8.0,33.36504130133493
E01001225,120.33333333333333,22.0,94.31306347425142
E01001226,148.5,11.0,48.59920520168683
E01001227,213.75,9.0,52.33215113107223
E01001228,199.375,31.0,115.75899827391392
E01001229,104.77777777777777,14.0,69.0395034334756
E01001230,171.28571428571428,11.0,57.07133497890827
E01001231,103.0,16.0,40.22051409482829
E01001232,207.75,7.0,32.8721306944759
E01001233,150.8,17.0,99.28470401913306
E01001234,143.08823529411765,36.0,119.36054125201113
E01001235,114.66666666666667,29.0,106.45116838881965
E01001236,287.375,17.0,122.13960158195376
E01001237,207.0,15.0,61.8396053021261
E01001238,193.60655737704917,159.0,389.2532144886948
E01001239,97.0,26.0,62.664025245085746
E01001240,106.42857142857143,16.0,81.93034564008707
E01001241,225.625,26.0,73.3745947041406
E01001242,142.22727272727272,26.0,125.84517619501995
E01001243,135.875,25.0,113.82877680696775
E01001244,138.43478260869566,32.0,151.14387243982466
E01001245,110.96428571428571,42.0,373.0240118904131
E01001246,120.5,13.0,12.871172591034263
E01001247,178.28571428571428,30.0,26.265923769454
E01001248,118.11111111111111,15.0,22.492952808750125
E01001249,204.75,20.0,128.59282100713466
E01001250,96.66666666666667,12.0,48.589047295398736
E01001251,127.4,10.0,53.15104397260018
E01001252,113.8,14.0,71.27819112903336
E01001253,122.8,13.0,79.9280403288282
E01001254,85.53333333333333,23.0,110.21810687988625
E01001255,66.875,12.0,68.41902080438278
E01001257,40.5,3.0,18.064685641386344
E01001258,117.2,5.0,24.25797288564878
E01001259,104.25,10.0,38.308887725901435
E01001260,110.0,4.0,15.008941504900797
E01001261,81.0,2.0,4.621774315401713
E01001262,95.66666666666667,3.0,11.609880337565487
E01001263,48.0,1.0,3.050792050852325
E01001264,82.5,3.0,9.756585850831893
E01001265,43.5,2.0,4.0144240930356405
E01001266,100.4,12.0,16.310173173245513
E01001267,104.0,4.0,10.435018931848974
E01001268,46.0,2.0,6.632233298322519
E01001269,129.57142857142858,8.0,27.78226805045315
E01001270,61.25,6.0,21.198719958656103
E01001271,99.0,2.0,5.860039110395763
E01001272,47.0,16.0,29.052553834983787
E01001273,89.5,9.0,22.882201694619773
E01001274,117.5,6.0,22.53375857609159
E01001275,202.44444444444446,13.0,37.593981264077264
E01001276,77.29411764705883,20.0,55.65449464507041
E01001277,121.28571428571429,30.0,54.65452212267307
E01001278,106.0,13.0,28.727882642732336
E01001279,210.0,2.0,7.902325794882251
E01001280,179.6,11.0,30.206286426003516
E01001281,102.6,10.0,34.619065917429864
E01001282,48.888888888888886,12.0,80.64398844289423
E01001283,92.36363636363636,15.0,57.99524140047929
E01001284,47.333333333333336,4.0,8.439429042973869
E01001285,179.375,10.0,46.22511752949578
E01001286,418.5,7.0,33.405188973152235
E01001287,295.0,2.0,21.86056991363024
E01001288,197.0,13.0,75.3466577831418
E01001289,162.0,7.0,58.027935303955445
E01001290,151.75,12.0,23.71368997967461
E01001291,96.375,9.0,54.91732794152932
E01001292,52.0,4.0,21.319483059842614
E01001293,102.0,2.0,13.864064791873453
E01001294,39.0,1.0,3.3643038790201536
E01001295,59.75,5.0,30.90436037248489
E01001296,50.0,2.0,12.648975517308864
E01001297,50.0,2.0,7.948228652850398
E01001298,0.0,0.0,0.0
E01001299,0.0,2.0,8.781905390148651
E01001300,105.16666666666667,10.0,73.1777436285345
E01001301,187.28571428571428,18.0,72.06975573729113
E01001302,152.0,20.0,59.757115342544225
E01001303,128.36363636363637,20.0,123.36630670243153
E01001304,157.0,17.0,146.4067997173326
E01001305,133.33333333333334,4.0,26.654847237575567
E01001306,105.0,8.0,51.60881020634969
E01001307,169.0,2.0,3.463893927246214
E01001308,42.0,2.0,1.8018020456589128
E01001309,0.0,1.0,2.97921107063938
E01001310,35.0,3.0,12.841465849175915
E01001311,270.25,5.0,15.58151673209276
E01001312,89.0,6.0,28.778296192340548
E01001313,0.0,1.0,5.802585821885292
E01001314,70.0,1.0,3.448139740835484
E01001315,3150.0,2.0,12.03070075288969
E01001316,100.0,2.0,11.173614045028488
E01001317,0.0,1.0,2.9548983341887047
E01001318,111.33333333333333,4.0,15.755160905232282
E01001319,45.666666666666664,3.0,21.42572788707322
E01001320,0.0,0.0,0.0
E01001321,77.0,7.0,20.86520576657255
E01001322,91.0,3.0,5.48881200400416
E01001323,302.3333333333333,4.0,11.831389297282271
E01001324,52.714285714285715,8.0,25.13055966090664
E01001325,35.0,1.0,1.0598831078357567
E01001326,114.66666666666667,3.0,4.085931673698355
E01001327,56.75,6.0,21.494677881266778
E01001328,64.0,1.0,2.62165411873375
E01001329,143.5,6.0,19.73683339133132
E01001330,75.0,2.0,6.676907106145844
E01001331,99.66666666666667,3.0,21.03722187992891
E01001332,123.6,5.0,37.37001885247107
E01001333,145.0,4.0,14.420279918938862
E01001334,145.5,2.0,12.707884406243489
E01001335,72.5,2.0,4.071606587447006
E01001336,0.0,2.0,7.986983208666829
E01001337,74.5,18.0,14.730166041966019
E01001338,138.0,12.0,21.838409196031172
E01001339,184.83333333333334,7.0,9.62670898222806
E01001340,70.0,3.0,24.993226323773776
E01001341,53.0,5.0,21.721148185222244
E01001342,63.42857142857143,7.0,37.517582793663024
E01001343,57.5,5.0,17.350202637596585
E01001344,107.4,10.0,20.645126027904055
E01001345,78.33333333333333,6.0,33.03814143499378
E01001346,52.75,5.0,22.19560920843347
E01001347,70.16666666666667,9.0,13.345954199819523
E01001348,76.0,11.0,26.683285167856987
E01001349,115.83333333333333,9.0,13.289849735036746
E01001350,80.05882352941177,19.0,63.55520025833708
E01001351,124.0,43.0,212.82990000812498
E01001352,141.76923076923077,25.0,157.0147265005991
E01001353,124.53846153846153,18.0,92.09743922729088
E01001354,148.11764705882354,25.0,93.50908921876038
E01001355,115.23529411764706,45.0,310.68008850759577
E01001356,170.66666666666666,5.0,59.871645950554
E01001357,154.07692307692307,17.0,151.6904410454272
E01001358,118.26315789473684,25.0,95.54014688268386
E01001359,0.0,0.0,0.0
E01001360,49.0,1.0,7.143542697047939
E01001361,113.5,7.0,18.159378069850117
E01001362,82.66666666666667,3.0,12.166396666605053
E01001363,168.75,4.0,30.085355377430325
E01001364,60.0,2.0,16.802029616144907
E01001365,150.6,5.0,10.790222454045308
E01001366,250.0,1.0,5.911530542303036
E01001367,94.66666666666667,3.0,14.502654065479375
E01001368,0.0,1.0,7.825207065925351
E01001369,91.0,6.0,39.18948783731809
E01001370,0.0,0.0,0.0
E01001371,40.0,1.0,4.971840492955876
E01001372,94.5,5.0,38.96193553945858
E01001373,65.0,2.0,13.26762592808249
E01001374,147.27272727272728,17.0,131.38607101584407
E01001375,125.2,11.0,78.60638573813924
E01001376,131.55555555555554,16.0,103.16270907141872
E01001377,288.2857142857143,9.0,46.65371428876992
E01001379,133.55555555555554,15.0,114.54593694527053
E01001380,180.33333333333334,16.0,90.7561095786126
E01001381,130.97058823529412,46.0,161.26188725860146
E01001382,389.3333333333333,5.0,23.964705761875784
E01001383,146.66666666666666,6.0,51.949497287577195
E01001384,140.1764705882353,21.0,193.69514259781957
E01001385,123.0,5.0,31.67598501453157
E01001386,213.0,26.0,84.46621225612613
E01001387,388.75,15.0,60.179262485411684
E01001388,104.41666666666667,16.0,90.78372538658915
E01001389,96.92307692307692,22.0,153.49276141716285
E01001390,98.0909090909091,16.0,105.17135251077585
E01001391,79.18181818181819,19.0,143.6258175495816
E01001392,106.0,12.0,74.733999363535
E01001393,118.41176470588235,25.0,139.78922734018334
E01001394,194.83333333333334,9.0,52.23653119828514
E01001395,92.66666666666667,7.0,29.032860309561183
E01001396,108.33333333333333,7.0,47.51743909065449
E01001397,104.7,15.0,49.341874557270145
E01001398,232.0,2.0,11.364773909112746
E01001399,122.0,3.0,12.67014221863387
E01001400,161.0,2.0,8.125197913718187
E01001401,35.0,1.0,7.008410449467004
E01001402,59.0,1.0,2.8459375879478745
E01001403,210.0,1.0,2.6869611390561166
E01001404,99.5,2.0,3.8412973201488247
E01001405,112.0,2.0,7.159708175503148
E01001406,55.333333333333336,5.0,24.53677106453146
E01001407,170.0,5.0,4.848530290646069
E01001408,0.0,2.0,13.852002196029565
E01001409,110.0,5.0,26.400015082238713
E01001410,90.0,2.0,12.662796258868829
E01001411,128.0,4.0,21.70418810280902
E01001412,70.5,2.0,0.13957555637806907
E01001413,0.0,0.0,0.0
E01001414,70.0,1.0,2.551788945015757
E01001415,139.72727272727272,12.0,11.055468305878021
E01001416,57.5,2.0,6.100475023483263
E01001417,309.0,4.0,0.7027429256558227
E01001418,100.0,1.0,1.5936978945725975
E01001419,929.75,7.0,10.493565983677126
E01001420,159.5,2.0,5.630643286006659
E01001421,106.66666666666667,4.0,20.967386130976113
E01001422,160.0,4.0,2.7175530567833217
E01001423,237.375,11.0,57.14426691522355
E01001424,75.0,2.0,28.7379870570529
E01001425,136.66666666666666,3.0,7.464248658014856
E01001426,106.2,9.0,29.25380834256378
E01001427,77.0,4.0,2.947285572370973
E01001428,150.0,1.0,6.292231701949778
E01001429,114.0,8.0,32.78434439194001
E01001430,165.0,2.0,17.10280673413882
E01001431,81.5,5.0,37.49326197641924
E01001432,201.0,3.0,19.299980089059776
E01001433,62.0,6.0,17.755440903990255
E01001434,139.5,6.0,33.64590886891404
E01001435,175.0,1.0,6.482163687604499
E01001436,116.33333333333333,5.0,25.641953518091704
E01001437,112.5,10.0,3.801563638112817
E01001438,117.0,8.0,28.925228154868197
E01001439,60.0,3.0,14.335592733399547
E01001440,39.0,2.0,6.3593334914271065
E01001441,56.0,3.0,8.950604688701015
E01001442,0.0,1.0,8.68221636653639
E01001444,206.0,1.0,2.867941047312618
E01001445,99.0,8.0,5.620877378151942
E01001446,131.5,3.0,16.592105545162788
E01001447,93.66666666666667,4.0,21.267379822814032
E01001448,123.0,2.0,12.708448743361345
E01001449,87.0,3.0,12.827391993685934
E01001450,145.33333333333334,33.0,91.83841464467687
E01001451,135.88888888888889,11.0,17.78165543135179
E01001452,50.0,5.0,7.917021557821587
E01001453,0.0,0.0,0.0
E01001454,0.0,2.0,5.299306192230212
E01001455,0.0,2.0,8.427460609774506
E01001456,134.5,2.0,7.589975813846142
E01001457,79.0,2.0,7.480303328196071
E01001458,40.0,4.0,24.68782430232356
E01001459,0.0,1.0,4.507595551565917
E01001460,213.0,5.0,41.13673216161363
E01001461,0.0,1.0,3.4410220930171365
E01001462,45.0,2.0,18.2505067791167
E01001463,45.0,7.0,27.322322301236817
E01001464,128.0,2.0,9.800803572498392
E01001465,75.22222222222223,14.0,60.68599155548111
E01001466,128.75,7.0,70.81389271182499
E01001467,27.0,4.0,37.58094873889171
E01001468,120.0,2.0,2.537625066952439
E01001469,760.0,4.0,17.707739864758317
E01001470,169.5,4.0,2.1091618831036985
E01001471,903.0,7.0,19.227171818442148
E01001472,74.25,6.0,23.818033547319086
E01001473,56.0,4.0,4.767984589308152
E01001474,80.5,2.0,5.222416158652514
E01001475,351.0,1.0,2.9846311540785795
E01001476,45.0,2.0,9.953380667268323
E01001477,47.5,2.0,1.7680092437260169
E01001478,46.0,5.0,15.936503438656827
E01001479,60.0,2.0,8.162184186947401
E01001480,144.0,3.0,15.062464131705916
E01001481,82.0,7.0,40.826792748503074
E01001482,54.0,6.0,34.67213335602291
E01001483,0.0,1.0,0.8722569377308941
E01001484,200.0,3.0,9.091089001556165
E01001485,0.0,1.0,7.796162511523941
E01001486,34.5,3.0,16.928997363022656
E01001487,0.0,0.0,0.0
E01001488,109.75,5.0,37.916540226833106
E01001489,171.6,6.0,33.132988221261336
E01001491,79.2,8.0,53.968774569096986
E01001492,280.0,1.0,6.618262360226969
E01001493,149.33333333333334,6.0,25.843214680203843
E01001494,144.75,4.0,24.554416146020426
E01001495,143.0,5.0,32.22043356449105
E01001496,125.0,2.0,7.742040393149311
E01001497,65.75,4.0,19.47226789825327
E01001498,91.66666666666667,19.0,98.87302333271897
E01001499,78.0,6.0,28.899961772586703
E01001500,133.83333333333334,10.0,44.92143897893051
E01001501,78.25,13.0,42.704681854946045
E01001502,78.375,10.0,35.743317693101424
E01001503,0.0,2.0,11.501833741550765
E01001504,95.0,2.0,11.165284099298425
E01001505,35.0,1.0,5.152456844358819
E01001506,45.0,1.0,0.5132131723358431
E01001507,67.5,13.0,48.241069852700086
E01001508,84.0,6.0,29.085269661237817
E01001509,79.66666666666667,12.0,81.20057597672235
E01001510,122.16666666666667,7.0,46.398973457315954
E01001511,91.0,11.0,28.407875152790893
E01001512,193.33333333333334,6.0,31.195277829016014
E01001513,0.0,1.0,1.0519154669155721
E01001514,143.5,10.0,73.24198379373607
E01001515,87.375,9.0,68.863796261171
E01001516,76.85714285714286,7.0,21.533113692534393
E01001517,102.0,2.0,11.006173072636082
E01001518,123.0,4.0,7.159192079298222
E01001519,92.66666666666667,21.0,59.95488275046058
E01001520,113.0,10.0,28.575594174407858
E01001521,50.5,7.0,14.571134151415729
E01001522,68.0,4.0,19.531252889494244
E01001523,45.0,2.0,3.8607403731057426
E01001524,71.0,2.0,7.803022704793045
E01001525,162.1818181818182,15.0,63.60263516000334
E01001526,42.5,3.0,10.498872735170606
E01001527,74.7,13.0,33.603767505021764
E01001528,34.333333333333336,6.0,29.73779397560609
E01001529,58.0,4.0,23.842117226975713
E01001530,118.0,5.0,24.240042671242932
E01001531,107.0,3.0,12.860886727831499
E01001532,85.4,5.0,17.195624852239906
E01001533,96.33333333333333,5.0,15.251837571986924
E01001534,90.5,10.0,24.685486726854904
E01001535,116.0,4.0,10.024252572406356
E01001536,173.6,12.0,27.62263229483262
E01001537,99.0,3.0,16.2086042287586
E01001538,257.0,2.0,7.762255047332244
E01001539,0.0,3.0,13.598683862464114
E01001540,103.0,4.0,15.250368172592726
E01001541,146.66666666666666,4.0,22.434570710779298
E01001542,92.0,1.0,5.426274007865194
E01001543,0.0,1.0,4.786329673999568
E01001544,55.0,5.0,16.511718687565413
E01001545,0.0,1.0,2.9282073806540683
E01001546,239.0,2.0,8.293595740080086
E01001547,282.5,2.0,7.9021725534719796
E01001548,33.0,2.0,6.728548877059141
E01001549,168.0,2.0,6.241060824562593
E01001550,0.0,0.0,0.0
E01001551,0.0,1.0,3.2742771899257432
E01001552,102.33333333333333,7.0,24.849431661501196
E01001553,190.0,2.0,10.366469766909718
E01001554,103.5,2.0,16.94145519392869
E01001555,158.66666666666666,9.0,63.33658579024584
E01001556,111.0,6.0,28.291477354924695
E01001557,207.0,1.0,7.91315642279977
E01001558,152.0,6.0,40.09729778186995
E01001559,110.0,2.0,2.170261606796602
E01001560,0.0,2.0,7.439871456599901
E01001562,169.5,2.0,14.235073395151169
E01001563,345.0,4.0,20.22397337858297
E01001564,292.0,4.0,17.582033952683304
E01001565,94.83333333333333,10.0,44.89570993282517
E01001566,63.0,4.0,20.248431565945694
E01001567,351.5,2.0,6.398181743281531
E01001568,55.0,3.0,3.3574651718955613
E01001569,128.66666666666666,5.0,16.853679201357828
E01001570,211.75,5.0,12.21671603611198
E01001571,54.0,6.0,40.035584730174925
E01001572,105.25,17.0,101.72895702769411
E01001573,112.14285714285714,9.0,65.06910955438785
E01001574,101.0,6.0,5.960530102835966
E01001575,87.18181818181819,12.0,54.41194073659708
E01001576,69.6,5.0,20.793431528934935
E01001577,95.0,8.0,38.296144635966726
E01001578,117.58620689655173,38.0,140.46463475553298
E01001579,105.2,6.0,23.662968509089144
E01001580,112.25,16.0,52.95621910431403
E01001581,99.81818181818181,20.0,96.89413272606589
E01001582,113.2,8.0,23.383236201311554
E01001583,158.53846153846155,15.0,51.783390825226455
E01001584,195.83333333333334,9.0,27.466310386708045
E01001585,141.57894736842104,22.0,120.30374083116797
E01001586,103.0,18.0,85.0890799902253
E01001587,122.91666666666667,14.0,51.70845787873793
E01001588,84.0,5.0,9.656061729363811
E01001589,128.875,11.0,52.02484316930623
E01001590,124.66666666666667,21.0,137.0032241444014
E01001591,175.77777777777777,9.0,44.34512241679528
E01001592,114.66666666666667,11.0,44.976988614942925
E01001593,126.71428571428571,22.0,119.32228081813821
E01001594,118.25,5.0,33.903867130311674
E01001595,101.0,1.0,2.658586455205386
E01001596,130.0,1.0,3.4384380203898206
E01001597,90.33333333333333,6.0,18.604262875979554
E01001598,0.0,1.0,2.1554512081209696
E01001599,67.5,2.0,4.353871671934564
E01001600,259.6666666666667,4.0,13.258177156298157
E01001601,56.6,5.0,20.41302958376293
E01001602,80.57142857142857,9.0,35.040605315723035
E01001603,155.0,2.0,9.520786731350775
E01001604,196.5,3.0,12.40131835370516
E01001605,0.0,1.0,1.4990207487311518
E01001606,84.66666666666667,4.0,18.745343321982592
E01001607,48.666666666666664,5.0,24.11550781714662
E01001608,279.0,2.0,4.305037908112165
E01001609,183.25,9.0,26.798684245969028
E01001610,71.8,5.0,22.5156521353668
E01001611,38.5,5.0,24.55658356740316
E01001613,58.333333333333336,4.0,5.467160619583538
E01001614,190.5,6.0,6.74239985519757
E01001615,127.0,16.0,16.836833127913092
E01001617,49.714285714285715,7.0,10.065899425670121
E01001618,237.2,5.0,14.461524018983893
E01001619,127.0,5.0,15.666922503839704
E01001620,74.66666666666667,7.0,26.557056736818257
E01001621,56.8,7.0,19.05498078499833
E01001623,201.88888888888889,11.0,40.06864966311075
E01001624,126.0,7.0,31.40257760464111
E01001625,131.0909090909091,13.0,49.12861338093502
E01001629,135.8181818181818,14.0,66.88600670124629
E01001631,77.8,6.0,31.084673923429783
E01001632,94.8,10.0,82.36678752591621
E01001633,115.5,17.0,147.47225742608381
E01001634,79.8,9.0,76.83792417690952
E01001635,72.6,9.0,42.76893066353033
E01001636,90.5,7.0,57.78176837243543
E01001637,82.3,11.0,59.48380097506049
E01001638,141.75,11.0,104.81084495259681
E01001640,135.14814814814815,39.0,288.95774926186175
E01001641,126.95238095238095,38.0,103.128173871905
E01001642,294.53333333333336,17.0,14.23995958657293
E01001644,106.14285714285714,58.0,305.5457712337992
E01001645,104.16666666666667,14.0,49.31063305110544
E01001646,92.83333333333333,10.0,46.956218777624734
E01001647,71.71428571428571,8.0,22.796263679678624
E01001648,108.0,6.0,14.42956362277912
E01001649,46.333333333333336,4.0,12.054696000348557
E01001650,83.83333333333333,7.0,33.47969986645984
E01001651,136.25,6.0,19.592028251670705
E01001652,78.5,10.0,37.944375337657505
E01001653,41.5,9.0,33.811176224563454
E01001654,120.0,2.0,6.764984214155961
E01001655,44.25,8.0,18.17734859285444
E01001656,110.0,6.0,21.28925272398585
E01001657,98.875,11.0,27.374094654602786
E01001658,119.16666666666667,9.0,20.635948451519468
E01001659,129.66666666666666,5.0,13.243175261599298
E01001660,0.0,1.0,3.003548285843281
E01001661,57.666666666666664,6.0,13.28478814715804
E01001662,151.65116279069767,68.0,284.31959951754385
E01001664,107.57142857142857,26.0,169.33550926699183
E01001665,133.56521739130434,32.0,169.98473910944887
E01001666,138.27272727272728,16.0,37.092090766429145
E01001667,181.125,89.0,65.4473383837776
E01001668,178.53125,47.0,201.74745618607602
E01001669,91.94117647058823,20.0,39.852802062780405
E01001671,53.0,7.0,36.09717645698085
E01001672,51.8,9.0,24.914586983062055
E01001673,99.25,4.0,22.838790756749024
E01001674,40.142857142857146,9.0,42.44328673255604
E01001675,86.15384615384616,17.0,108.2075797930926
E01001676,106.11111111111111,12.0,90.50800481233027
E01001677,77.33333333333333,7.0,34.398972798088835
E01001678,30.0,3.0,11.299452713570204
E01001679,131.0,3.0,14.06817531898556
E01001680,40.5,3.0,4.912558407536159
E01001681,62.0,7.0,44.965120142033726
E01001682,73.6,14.0,15.954603781007323
E01001683,111.5,3.0,21.729087278556662
E01001684,76.33333333333333,8.0,6.7981523387965535
E01001685,119.25,6.0,34.13179636999078
E01001686,131.5,10.0,57.923889315006605
E01001687,146.2,6.0,14.49666373930774
E01001688,89.0,13.0,36.70275477949495
E01001690,106.66666666666667,4.0,29.771987328881757
E01001692,66.66666666666667,4.0,52.299886698059346
E01001693,99.5,2.0,14.533299489818981
E01001694,108.54545454545455,12.0,31.32149841938246
E01001695,127.5,6.0,60.220215027998215
E01001696,145.53571428571428,36.0,256.507351575316
E01001697,90.17391304347827,27.0,176.1930147793612
E01001698,137.14285714285714,9.0,70.4601083876465
E01001699,159.1875,23.0,33.59005011445531
E01001700,142.22222222222223,16.0,115.71405336717747
E01001701,104.77777777777777,14.0,14.7090562935019
E01001702,91.5,4.0,45.353509299559995
E01001703,82.33333333333333,5.0,56.35773714565865
E01001704,60.25,8.0,56.52494367331386
E01001705,121.19047619047619,24.0,137.04286944872484
E01001706,114.6,5.0,43.51342039547784
E01001708,136.57142857142858,11.0,62.849800973666085
E01001709,81.5,3.0,3.8409354162542773
E01001710,331.0,7.0,79.93831145749532
E01001711,179.16666666666666,8.0,46.11245350383953
E01001712,140.91666666666666,28.0,169.39243187298584
E01001713,141.0,2.0,20.108488465542752
E01001714,208.84615384615384,29.0,189.4429347378601
E01001715,143.28571428571428,34.0,442.4154530368751
E01001716,131.42857142857142,30.0,359.19009220944446
E01001717,142.92307692307693,29.0,296.67477505541035
E01001718,103.65384615384616,53.0,524.5870308371533
E01001719,139.33333333333334,19.0,303.6204337030201
E01001720,145.42857142857142,27.0,266.25737824212894
E01001722,150.0,24.0,227.56499123184923
E01001723,123.4,27.0,231.02649480799568
E01001724,155.3125,46.0,391.8352637131879
E01001725,88.5,13.0,142.45893594967674
E01001726,61.333333333333336,7.0,130.42907345955118
E01001727,123.83333333333333,10.0,93.33712875436923
E01001728,164.5,9.0,96.2522468538672
E01001729,115.76470588235294,36.0,282.96109241936927
E01001730,106.27777777777777,41.0,311.71685551213284
E01001731,117.54761904761905,79.0,451.88304934117707
E01001732,99.5,32.0,503.7641923010474
E01001733,124.78571428571429,73.0,496.7780573853854
E01001734,149.12121212121212,58.0,431.35206552231807
E01001735,181.94117647058823,30.0,223.3158470044308
E01001736,168.44444444444446,29.0,318.76084179663934
E01001737,163.83333333333334,26.0,263.11794066042575
E01001738,141.31578947368422,31.0,340.1903995232146
E01001739,157.13636363636363,40.0,321.9207021063945
E01001740,122.0,18.0,218.0941863609405
E01001741,191.83333333333334,45.0,533.7788620524709
E01001742,89.10526315789474,39.0,303.9819121716454
E01001744,170.72,58.0,422.4179322964093
E01001745,160.52,58.0,519.6811484368375
E01001746,112.4,12.0,235.30759378791856
E01001747,135.62790697674419,80.0,564.6371966620219
E01001748,116.65079365079364,113.0,632.5669257786467
E01001749,127.48387096774194,58.0,552.6736877424008
E01001750,354.22727272727275,96.0,651.3707491369597
E01001751,291.44444444444446,41.0,267.33976508745627
E01001752,185.2972972972973,70.0,553.1642789190961
E01001753,118.88888888888889,26.0,341.3568535209844
E01001754,200.59016393442624,120.0,1001.152678235205
E01001755,134.7391304347826,45.0,439.0639311082333
E01001756,140.0,67.0,413.2237151619969
E01001757,111.0,16.0,324.4351194868521
E01001758,114.36666666666666,60.0,478.5178928782223
E01001759,155.88888888888889,41.0,394.03662356003497
E01001760,152.33333333333334,66.0,458.59286773779564
E01001761,136.39473684210526,70.0,656.1629249011422
E01001762,129.48648648648648,84.0,598.0115133589226
E01001763,155.54545454545453,63.0,573.3959089479616
E01001764,159.14285714285714,25.0,238.75597860065912
