LSOA11CD,average_price,airbnb_density,Price_Change,People per Sq Km,Income Score (rate),hotel_density,tourist_attraction_density,AvPTAI2015
E01000664,99.0,1.2458572966568704,19.493392070484585,2100.47967684928,0.1,0.0,0.0,1.7047
E01000665,110.0,1.1933591886528268,22.045454545454547,2281.3961856783,0.066,0.0,0.0,5.66403
E01000666,142.0,2.017543267003248,-0.0348310693138279,621.33252858532,0.03,0.0,0.3361851790733526,2.32615
E01000667,146.0,0.9428760926505316,-2.547065337763012,1511.82592242195,0.029,0.0,0.0,5.34512
E01000668,121.0,4.2872883830147455,-14.102564102564102,3005.55793073963,0.08,0.0,0.0,6.62823
E01000669,0.0,0.0,22.171945701357465,9705.54272517321,0.062,0.0,0.0,7.89737
E01000670,90.4,12.370547338499591,46.49122807017544,4491.73553719008,0.038,0.0,0.0,20.9143
E01000671,101.0,17.322627979928594,50.68493150684932,6824.1469816273,0.068,0.0,0.0,10.8991
E01000672,130.14285714285714,30.40701839691681,-1.2919896640826871,5311.92660550459,0.048,6.081403679383363,0.0,3.9783
E01000673,75.0,10.542456521680345,35.13513513513514,3364.05529953917,0.052,0.0,0.0,8.33057
E01000674,78.14285714285714,45.00665376480876,-4.761904761904762,9011.91658391261,0.106,5.000739307200973,0.0,10.5695
E01000675,171.53846153846155,27.73401700418984,-0.3053435114503817,4276.79500520291,0.062,3.4667521255237297,0.0,24.4005
E01000676,98.375,36.75614639694823,20.967741935483872,6713.85542168675,0.142,0.0,0.0,28.5572
E01000677,50.75,15.622271679206518,32.48407643312102,5141.50943396226,0.055,0.0,0.0,21.1558
E01000678,75.0,13.46686378214821,50.898203592814376,6493.98395721925,0.056,0.0,0.0,10.4015
E01000679,99.33333333333331,20.53518311280372,19.95637949836423,6010.83643752116,0.049,0.0,0.0,4.63573
E01000680,143.42857142857142,0.8481016923694715,14.94661921708185,198.80956710429,0.039,0.0,0.0,0.644017
E01000681,47.0,9.543321813176268,24.73684210526316,5768.86341929322,0.014,0.0,0.0,7.12198
E01000682,0.0,0.0,14.57286432160804,5706.07258354294,0.029,0.0,0.0,4.28869
E01000683,0.0,3.9085751388890833,9.75609756097561,6217.3579109063,0.077,0.0,0.0,3.21424
E01000684,73.66666666666667,7.327749066901396,17.595436594997807,5409.10221337976,0.022,0.0,0.0,3.3141
E01000685,68.57142857142857,7.241965191217183,17.127659574468083,1408.76766585651,0.096,0.0,0.0,3.08348
E01000686,88.0,2.253622589458084,13.445378151260504,3490.48050770626,0.07,0.0,0.0,5.22803
E01000687,183.0,3.4818707032918974,11.224489795918368,2786.40942462011,0.064,0.0,0.0,3.45597
E01000688,95.2,5.413936847490489,11.851851851851851,1514.2950320687,0.028,0.0,0.0,1.88459
E01000689,0.0,0.0,14.705882352941178,1053.96046746501,0.144,0.0,0.0,0.864227
E01000690,0.0,0.0,21.50691463996185,4224.29344558028,0.042,0.0,0.0,4.51981
E01000691,120.0,8.217064481183185,14.285714285714285,6785.27099710385,0.114,0.0,0.0,4.50777
E01000692,111.0,2.8369054072275994,23.0,4550.35460992908,0.051,0.0,0.0,6.05187
E01000693,139.66666666666666,2.2483585677248703,16.461780201497366,621.318425693168,0.044,0.0,0.0,2.73488
E01000694,233.5,2.9280017676936105,42.30769230769231,2206.80083275503,0.057,0.0,0.0,4.15811
E01000695,113.25,5.295514129658053,23.87387387387388,2165.23463317911,0.044,0.0,0.0,2.09427
E01000696,115.33333333333331,1.4689291793946653,-15.213675213675211,742.665630464348,0.024,0.0,0.0,3.85493
E01000697,175.0,3.909653699796529,-24.369747899159663,3390.54966248795,0.022,0.0,1.9543972761690784,6.06957
E01000698,173.25,3.532409544788575,28.50299401197605,985.466146756469,0.034,0.0,0.0,3.03878
E01000699,89.16666666666667,43.92154901664921,15.920529801324504,11597.0695970696,0.14,0.0,0.0,14.3404
E01000700,107.0,29.921671288058715,4.357798165137615,8025.98700649675,0.093,0.0,0.0,12.92
E01000701,146.33333333333334,37.79109274831581,54.66101694915254,10553.0642750374,0.1,0.0,0.0,13.9283
E01000702,40.5,28.75735338321224,34.16058394160584,10802.0231213873,0.054,0.0,0.0,19.5921
E01000703,108.55555555555556,42.16515491691254,23.37662337662337,7287.43260058067,0.058,0.0,0.0,15.8188
E01000704,91.33333333333331,12.11301742414633,0.2424242424242424,4368.66359447005,0.067,0.0,0.0,12.0814
E01000705,58.5,59.8475063222493,6.666666666666667,9027.59526938239,0.103,0.0,0.0,8.66781
E01000706,250.0,3.3563696883835155,47.651006711409394,4613.3421838699,0.106,0.0,0.0,13.9242
E01000707,46.0,32.16078763712582,10.987379361544171,10162.4431448993,0.024,0.0,0.0,8.49433
E01000708,89.0,4.225799614648849,-13.636363636363637,7166.04244694132,0.049,0.0,0.0,11.3352
E01000709,151.0,31.82474011228674,1.8217306441119063,5706.65571076417,0.105,0.0,0.0,16.3467
E01000710,113.42857142857144,18.347508156717403,-13.88888888888889,4163.59616801769,0.066,0.0,0.0,7.75415
E01000711,82.4,21.52537634018718,3.597122302158273,7400.56818181818,0.073,0.0,0.0,10.7344
E01000712,95.6,16.71565634410747,0.0125015626953369,5177.77777777778,0.04,0.0,0.0,9.9824
E01000713,150.0,7.1750339824432885,-1.2535612535612537,4525.52986512524,0.043,0.0,0.0,6.10035
E01000714,189.5,55.00898868734402,7.38255033557047,7091.23757904246,0.064,0.0,3.0551600061014703,19.0414
E01000715,114.25,19.78161096199913,10.625,5871.01063829787,0.041,0.0,0.0,9.40138
E01000716,0.0,2.4903340933243308,23.552123552123557,4085.03232222775,0.066,0.0,0.0,5.9385
E01000717,80.0,9.69849299884448,-1.1428571428571428,5606.25398851308,0.06,0.0,0.0,10.1245
E01000718,113.66666666666669,17.77530866905812,2.7777777777777777,6661.73424089967,0.175,0.0,0.0,5.76209
E01000719,81.57142857142857,22.988218323108136,19.50475506908308,6156.49183147034,0.171,0.0,0.0,6.42454
E01000720,76.0,0.1330090095308431,17.543859649122805,244.750586228949,0.282,0.0,0.0,0.28618
E01000721,89.0,22.16175159682727,24.90909090909091,5844.59459459459,0.301,0.0,0.0,2.03274
E01000722,0.0,3.456427518523493,27.463768115942027,3154.0722808231,0.156,0.0,0.0,10.9295
E01000723,200.0,2.395183260323925,21.052631578947366,2807.63790664781,0.068,0.0,0.0,3.18145
E01000724,222.5,4.84948746108715,30.46875,4746.1743988341,0.231,0.0,0.0,2.02463
E01000725,61.0,8.820242028660212,23.11557788944724,5386.6587957497,0.191,0.0,0.0,8.85412
E01000726,70.0,3.569526897286365,23.69597615499255,4503.54609929078,0.089,0.0,0.0,3.59992
E01000727,203.66666666666663,10.30920131533759,8.670886075949367,4429.12873862159,0.096,0.0,0.0,9.46883
E01000728,81.5,0.7325084704167322,27.946127946127948,586.629790021471,0.126,0.0,0.0,1.09329
E01000729,0.0,0.0,25.806451612903224,7930.10752688172,0.276,0.0,0.0,4.38842
E01000730,115.25,10.845579002740884,43.75,4914.2091152815,0.287,0.0,0.0,11.5311
E01000731,0.0,4.282483325585448,14.76510067114094,6429.79452054795,0.185,0.0,0.0,4.1597
E01000732,0.0,0.0,37.5,4076.79277244495,0.104,0.0,0.0,3.8989
E01000733,63.0,2.689312634857857,28.08219178082192,4471.78389943835,0.146,0.0,0.0,7.03999
E01000734,50.0,6.247088778727006,-20.73170731707317,4356.28280333436,0.082,0.0,0.0,2.62358
E01000735,0.0,0.0,33.33333333333333,3003.3067496596,0.181,0.0,0.0,4.89802
E01000736,104.54545454545456,27.580773705141063,26.76056338028169,4204.03022670025,0.151,0.0,0.0,3.92591
E01000737,101.0,13.765237193323989,15.384615384615383,3731.66757197175,0.221,0.0,0.0,3.58034
E01000738,52.5,7.773762929355433,25.179856115107917,3210.40372670807,0.117,0.0,0.0,4.34076
E01000739,0.0,0.0,36.29032258064516,7523.38530066815,0.283,0.0,0.0,6.43171
E01000740,84.68181818181819,50.569607485790485,-8.24468085106383,3418.6957738595,0.162,0.0,2.808529387720407,15.3686
E01000741,156.375,103.84031325028562,0.5194805194805194,13960.3232916973,0.151,0.0,0.0,19.8266
E01000742,177.1818181818182,71.3332289813083,7.561837455830389,8879.31034482759,0.16,0.0,0.0,15.8842
E01000743,156.83333333333334,48.10050891191081,16.129032258064516,6228.40690978887,0.223,0.0,0.0,13.1255
E01000744,101.16666666666669,47.36879084732726,-2.7142857142857144,7458.0223880597,0.301,0.0,0.0,8.68306
E01000745,82.8,35.99982936038469,-0.7672634271099744,4467.22186632501,0.126,0.0,0.0,12.8424
E01000746,153.0,129.08535327486535,15.096153846153843,12018.8053097345,0.115,0.0,0.0,21.8196
E01000747,82.4,0.6036976486354214,1.25,206.884054323424,0.09,0.0,0.0,0.957134
E01000748,208.0,0.5059522328924113,38.297872340425535,158.157995990361,0.037,0.0,0.0,0.405613
E01000749,323.0,0.1085220642660462,-7.017543859649122,182.204446178693,0.05,0.0,0.2169919063761721,0.476072
E01000750,0.0,0.0,8.88888888888889,4631.71437761338,0.201,0.0,0.0,1.21206
E01000751,233.0,1.6299772637364895,24.25531914893617,1190.41148013263,0.042,0.0,0.0,2.06822
E01000752,93.5,1.445253482385407,12.643678160919542,1251.71641251716,0.058,0.0,0.0,2.24921
E01000753,180.0,1.1547366079544008,15.079999999999998,2186.74629608361,0.022,0.0,0.0,2.42617
E01000754,219.0,10.39534359684226,16.894705532421177,4481.42414860681,0.047,0.0,0.0,11.5688
E01000755,0.0,0.0,24.32701894317049,4469.38775510204,0.03,0.0,0.0,9.75678
E01000756,151.0,1.983320398821044,65.3716090869579,1618.63403079353,0.034,0.0,0.0,4.76967
E01000757,53.0,1.851927193427831,21.980198019801986,2881.88686198636,0.015,0.0,0.0,3.73619
E01000758,40.0,9.848182818199373,21.47619047619048,4820.42833607908,0.02,0.0,0.0,14.8711
E01000759,0.0,0.217800229081343,27.596439169139465,343.23102338927,0.025,0.0,0.0,1.10066
E01000760,156.0,1.9736811994340373,32.299741602067186,3046.92140170263,0.042,0.0,0.0,4.87486
E01000761,0.0,0.0,20.18348623853211,2689.90634755463,0.028,0.0,0.0,2.3273
E01000762,60.6,15.483137554848398,17.675544794188863,5309.375,0.055,0.0,0.0,4.37203
E01000763,182.0,4.712850338761864,24.497991967871485,1684.40974686539,0.022,0.0,0.0,3.75679
E01000764,86.83333333333333,12.049132819650646,15.11627906976744,3461.08257605689,0.08,0.0,0.0,3.74711
E01000765,0.0,0.8661778180571265,20.347826086956523,790.253683201116,0.051,0.0,0.0,2.41497
E01000766,70.0,2.699777678200153,20.38190120381901,4874.08610885459,0.021,0.0,0.0,7.15412
E01000767,0.0,0.0,19.01639344262295,4941.51122352197,0.023,0.0,0.0,9.53692
E01000768,0.0,0.0,24.786324786324787,3096.66735665494,0.048,0.0,0.0,7.31486
E01000769,250.0,0.8350202529154633,27.640449438202246,1202.76344265024,0.098,0.0,0.0,3.35963
E01000770,250.0,2.914028383211712,2.0,2187.04406186169,0.036,0.0,0.0,6.30486
E01000771,128.66666666666666,13.471639327449813,45.37815126050421,4911.70877478946,0.02,0.0,0.0,9.24839
E01000772,195.0,6.028906543780417,17.77777777777778,4930.36211699164,0.045,0.0,0.0,4.6789
E01000773,162.0,12.97001037739215,25.0,5215.57271557272,0.038,0.0,0.0,3.76763
E01000774,300.0,2.653508842638647,25.98039215686275,3926.49391856161,0.057,0.0,0.0,7.38448
E01000775,78.0,2.7098942030440907,2.857142857142857,2110.67051189618,0.045,0.0,0.0,4.91034
E01000777,0.0,4.063895470541931,27.06333973128599,6405.62248995984,0.038,0.0,0.0,6.53104
E01000778,63.0,14.541198715998767,8.260646485377118,7800.38759689923,0.069,0.0,0.0,3.67453
E01000779,274.5,2.5873429604466445,31.63265306122449,1116.56758852417,0.086,0.0,0.0,3.49308
E01000780,63.5,33.48587019635007,1.935483870967742,7496.43027129938,0.157,0.0,0.0,5.5796
E01000781,86.42857142857143,46.33779226984233,27.38853503184713,9075.58139534884,0.252,0.0,0.0,7.38845
E01000782,97.5,7.088394054742362,22.205663189269742,5682.53968253968,0.292,0.0,0.0,5.60989
E01000783,375.0,15.897745928864666,23.53846153846154,9634.53389830508,0.208,0.0,0.0,6.55821
E01000784,0.0,0.0,43.080357142857146,7253.2380527021,0.068,0.0,0.0,4.52413
E01000785,79.2,28.52332199350925,7.427055702917771,7627.19923918212,0.229,0.0,0.0,3.93254
E01000786,0.0,0.0,16.095238095238095,1556.70320404722,0.043,0.0,0.0,2.56309
E01000787,101.0,8.650508089204676,37.5,4311.25439624854,0.133,0.0,0.0,3.99293
E01000788,105.0,16.087538846908732,30.094043887147336,4211.38211382114,0.128,0.0,0.0,11.0892
